gender,age,gross_income,segment,num_credit_cards,active_inactive_start,active_inactive_end,num_products,num_loans,duration
F,27,53580.81,Individuals,0,I,0,0,0,4463
F,56,75509.82,Individuals,0,I,0,1,0,6313
F,51,118512.63,College_Graduated,1,A,1,5,0,6480
F,45,69310.08,Individuals,0,A,1,2,0,5203
F,21,171299.76,College_Graduated,0,I,0,0,0,1048
F,29,187744.98,College_Graduated,0,I,0,1,0,1073
F,50,46515.9,Individuals,0,I,1,1,0,1411
M,56,92911.02,Individuals,0,I,0,1,0,3366
M,42,1729481.82,Individuals,0,A,1,1,0,1958
M,39,216165.06,Individuals,0,A,1,2,0,5373
F,42,175321.23,Individuals,0,A,1,5,0,4406
F,49,54350.13,Individuals,0,I,0,1,0,3530
F,25,169732.41,VIP,0,A,1,5,0,2285
M,49,86681.16,Individuals,0,I,0,1,0,824
M,41,131927.91,Individuals,0,A,1,2,0,6142
F,51,135403.86,Individuals,0,I,0,2,0,4014
F,44,157635.51,Individuals,0,I,0,1,0,3498
M,28,153034.95,College_Graduated,0,A,0,2,0,391
F,49,280493.73,Individuals,0,A,1,6,0,5316
M,37,402948.93,Individuals,0,I,0,0,0,5050
M,37,88054.08,Individuals,0,I,0,1,0,1850
M,23,247158.09,College_Graduated,0,I,0,1,0,1767
F,40,89721.03,Individuals,0,A,1,1,0,1447
F,23,31162.5,College_Graduated,0,I,0,1,0,1444
F,61,304803.99,Individuals,0,A,1,4,0,5924
F,28,239994.99,Individuals,0,I,0,0,0,2169
F,22,93671.91,Individuals,0,I,0,1,0,5013
M,23,52043.88,College_Graduated,0,A,1,1,0,1511
F,23,285271.2,College_Graduated,0,I,0,1,0,1518
F,45,78882.6,Individuals,0,A,1,2,0,5260
F,42,196097.73,Individuals,0,I,0,0,0,2910
M,59,184796.97,Individuals,0,I,0,0,0,6417
M,23,134247.18,College_Graduated,0,I,0,1,0,1432
F,23,149678.19,College_Graduated,0,I,0,1,0,1413
M,94,78771.48,Individuals,0,I,0,0,0,5051
M,40,94707.87,Individuals,0,A,1,2,0,3662
F,53,25142.19,Individuals,0,A,0,0,0,801
F,49,349943.52,Individuals,0,A,0,0,0,4896
M,43,91270.59,Individuals,0,I,0,0,0,1719
F,38,43141.02,Individuals,0,I,0,0,0,5685
M,25,73908.63,College_Graduated,0,I,0,1,0,1753
M,40,35038.11,Individuals,0,I,0,0,0,2181
M,47,41200.14,Individuals,0,A,1,1,0,1399
F,75,196901.79,VIP,1,A,1,3,0,5724
F,25,49331.76,College_Graduated,0,I,0,1,0,1406
M,51,217066.5,Individuals,0,I,0,0,0,6108
M,21,140119.17,College_Graduated,0,I,0,1,0,690
F,42,140001.39,Individuals,0,A,1,3,0,5438
F,39,46969.53,Individuals,1,A,1,8,0,6291
M,22,354826.17,College_Graduated,0,A,0,1,0,409
M,41,148042.32,Individuals,0,I,0,2,0,4023
M,21,95910.93,College_Graduated,0,I,0,1,0,748
F,49,161474.76,VIP,0,A,1,2,0,1265
F,65,200301.96,Individuals,0,A,1,1,0,5417
F,45,248543.76,Individuals,0,I,0,2,0,4772
F,76,82822.68,Individuals,0,A,1,1,0,1956
M,71,118092.87,Individuals,0,A,1,2,0,5655
M,23,39400.38,College_Graduated,0,I,0,1,0,709
M,53,75575.82,Individuals,0,A,1,4,0,3345
F,61,152090.46,Individuals,1,A,1,9,0,6108
M,34,52501.47,Individuals,0,A,1,2,0,482
M,27,50239.32,College_Graduated,0,I,0,1,0,1440
M,25,85394.58,College_Graduated,0,A,1,1,0,1887
M,26,96910.89,College_Graduated,0,I,0,1,0,1522
F,91,461929.23,Individuals,0,I,0,1,0,5422
F,29,236918.22,Individuals,0,I,0,1,0,4813
M,65,152004.36,Individuals,0,I,0,1,0,2313
F,35,139837.17,Individuals,0,A,1,1,0,479
M,45,144368.91,Individuals,0,I,0,1,0,1404
F,71,146430.48,Individuals,0,A,1,1,0,6409
M,74,64548.93,Individuals,0,A,1,2,0,5492
F,25,77293.65,College_Graduated,0,I,0,0,0,1060
M,24,111057.69,College_Graduated,0,I,0,1,0,1763
F,26,340192.14,College_Graduated,0,I,0,1,0,685
M,22,68621.7,College_Graduated,0,I,1,1,0,1153
F,33,84489.48,Individuals,0,I,0,0,0,538
M,45,106689.57,Individuals,0,I,0,1,0,3674
F,41,141999.42,Individuals,0,I,0,0,0,4486
M,27,71736.51,College_Graduated,0,I,0,1,0,1501
F,59,118596.81,Individuals,0,I,0,1,0,6005
M,40,71599.59,Individuals,0,I,0,0,0,594
M,70,190779.75,VIP,0,A,1,2,0,4310
F,68,174560.37,Individuals,0,A,1,2,0,6115
F,40,87846.09,Individuals,0,A,0,1,0,557
F,68,134150.07,Individuals,0,A,0,1,0,3887
F,42,122189.04,Individuals,0,A,1,2,0,4549
M,21,156081.93,College_Graduated,0,I,0,1,0,776
M,28,63695.64,College_Graduated,0,I,0,1,0,1040
F,31,163983.78,College_Graduated,0,I,0,1,0,677
F,55,59397.99,Individuals,0,I,0,1,0,6712
F,21,129856.5,College_Graduated,0,A,1,1,0,1062
F,69,105625.05,Individuals,0,A,1,4,0,5405
M,35,121451.31,Individuals,0,A,1,2,0,1594
M,34,488798.49,Individuals,0,A,1,1,0,1567
F,24,135934.47,College_Graduated,0,I,0,1,0,1424
M,21,71090.88,College_Graduated,0,A,1,1,0,776
M,30,178267.89,Individuals,0,A,0,0,0,614
M,30,46624.05,College_Graduated,0,I,0,1,0,1738
M,28,63708.33,Individuals,0,A,1,2,0,606
M,42,306935.55,Individuals,0,I,0,0,0,5527
M,49,82573.29,Individuals,0,A,1,2,0,5568
M,53,327573.21,Individuals,0,A,1,2,0,5344
M,24,91665.27,College_Graduated,0,A,1,2,0,1802
M,26,36563.07,College_Graduated,0,I,0,1,0,1657
M,27,73083.39,Individuals,0,I,1,1,0,600
M,26,69457.5,College_Graduated,0,I,0,1,0,1804
M,23,76951.68,College_Graduated,0,A,0,1,0,704
M,21,55564.89,College_Graduated,0,I,0,1,0,716
F,56,83819.31,Individuals,1,A,1,7,0,6338
F,23,88701.48,College_Graduated,0,I,0,1,0,1434
F,35,92964.45,VIP,0,A,1,2,0,499
F,39,71760.03,Individuals,0,I,1,1,0,4008
F,68,145856.64,Individuals,1,A,1,2,0,5403
F,55,70128.36,Individuals,0,A,1,1,0,5393
F,22,162924.18,College_Graduated,0,I,0,1,0,1081
F,24,84522.69,College_Graduated,0,I,0,1,0,1438
M,21,128939.82,College_Graduated,0,I,0,1,0,716
M,42,115126.26,Individuals,0,A,1,2,0,3842
F,52,198359.61,Individuals,0,A,1,1,0,2931
F,26,37491.06,College_Graduated,0,A,1,1,0,1088
F,66,103012.26,Individuals,0,I,0,1,0,1510
F,29,116391.6,College_Graduated,0,I,0,1,0,1873
M,28,668408.13,College_Graduated,0,I,0,1,0,1824
F,27,435196.38,College_Graduated,0,I,0,1,0,1413
M,60,63643.8,Individuals,0,A,1,2,0,5469
F,31,164225.58,College_Graduated,0,A,1,1,0,1132
M,21,139240.92,College_Graduated,0,A,1,1,0,425
M,32,89701.86,Individuals,0,I,0,1,0,3516
M,22,72828.63,College_Graduated,0,I,0,0,0,1067
F,39,213012.78,Individuals,0,A,1,3,0,4888
F,37,55011.81,Individuals,0,A,1,2,0,1592
F,27,129170.16,Individuals,0,I,0,1,0,2769
F,71,72900.66,Individuals,0,A,1,1,0,4945
M,20,131202.93,College_Graduated,0,A,1,1,0,789
F,51,210308.28,Individuals,0,A,1,2,0,5920
F,63,267620.07,Individuals,0,I,0,1,0,1737
F,29,43349.46,Individuals,0,A,1,1,0,900
M,41,205784.13,Individuals,0,A,1,2,0,2904
F,45,112742.37,Individuals,0,A,0,0,0,929
F,43,106771.77,Individuals,0,A,0,1,0,5185
F,31,38813.28,College_Graduated,1,A,1,5,0,867
M,23,51328.26,College_Graduated,0,I,0,1,0,793
F,38,54642.09,Individuals,1,A,1,6,0,2190
F,25,130379.73,College_Graduated,0,I,0,1,0,1815
F,76,99761.97,Individuals,0,I,0,2,0,4749
F,47,65828.28,Individuals,1,A,1,6,0,2785
F,53,171340.38,Individuals,0,A,1,5,0,6705
M,60,99812.04,Individuals,0,I,0,2,0,4171
M,23,66471.96,College_Graduated,0,A,1,1,0,1420
F,74,207903.96,Individuals,0,I,0,1,0,5346
F,29,82595.13,Individuals,0,A,1,0,0,487
M,28,92421.63,College_Graduated,0,A,1,1,0,1416
F,22,55285.92,College_Graduated,0,A,1,1,0,1446
M,44,331720.65,VIP,0,A,1,3,0,5798
F,50,55406.07,Individuals,0,I,0,1,0,4877
M,24,46908.66,College_Graduated,0,A,1,1,0,1049
M,32,104548.74,College_Graduated,0,I,1,1,0,1168
M,29,72900,College_Graduated,0,A,1,1,0,704
M,22,114067.83,College_Graduated,0,I,0,1,0,698
F,42,50057.85,Individuals,0,I,0,1,0,5462
F,53,197034.09,VIP,0,A,1,4,0,2890
M,30,210256.38,College_Graduated,0,I,0,1,0,1427
M,37,215515.92,Individuals,0,I,0,1,0,3583
M,34,69806.28,Individuals,0,A,1,2,0,607
F,29,55152.15,Individuals,0,I,0,0,0,667
M,24,101194.95,College_Graduated,0,I,0,1,0,1787
F,51,214648.44,Individuals,0,I,0,1,0,6793
F,56,76022.85,Individuals,1,A,1,3,0,6178
F,34,22155,Individuals,0,I,0,1,0,1142
F,39,47565.09,Individuals,0,I,0,1,0,647
F,44,79236.12,VIP,1,A,1,10,1,3769
F,52,41101.2,Individuals,0,I,0,0,0,4478
M,21,52026.51,College_Graduated,0,I,0,1,0,783
F,42,228604.41,Individuals,0,I,1,1,0,4066
F,38,125111.49,Individuals,1,A,1,5,0,3652
F,48,176020.8,Individuals,0,I,0,0,0,2897
M,75,192506.61,Individuals,0,A,1,2,0,5275
F,53,55827.99,Individuals,0,I,0,0,0,3273
F,44,159365.82,Individuals,0,I,0,1,0,3479
F,36,147913.38,Individuals,1,A,1,4,0,5211
F,24,90079.95,College_Graduated,0,I,0,0,0,1877
F,43,44764.92,Individuals,0,A,1,1,0,1494
F,25,141076.32,College_Graduated,0,I,0,1,0,1053
M,23,129987.87,College_Graduated,0,I,0,0,0,1420
M,56,103909.26,Individuals,0,I,0,1,0,2750
F,35,92014.89,Individuals,0,A,1,2,0,1749
F,34,47996.58,Individuals,0,A,1,2,0,857
F,25,35479.83,College_Graduated,0,I,0,1,0,1081
F,81,103596.27,Individuals,0,I,0,0,0,5282
M,25,52755.54,College_Graduated,0,I,0,1,0,1070
M,26,39524.79,College_Graduated,0,I,0,1,0,1404
F,23,204827.73,College_Graduated,0,I,0,1,0,1419
M,47,130745.88,Individuals,0,A,0,0,0,6689
F,64,97393.89,Individuals,0,A,1,2,0,4672
M,83,162521.79,Individuals,0,I,0,1,0,3281
M,39,63908.16,Individuals,0,A,1,4,0,733
M,21,112005.84,College_Graduated,0,I,0,0,0,629
M,24,243926.07,College_Graduated,0,I,0,0,0,1502
F,52,146050.8,Individuals,0,I,1,2,0,5652
M,21,81872.61,College_Graduated,0,A,1,1,0,772
M,57,80300.34,Individuals,0,A,1,2,0,5603
F,25,74435.07,College_Graduated,0,A,1,1,0,408
F,38,160614.51,Individuals,0,I,0,1,0,2505
F,56,48310.95,VIP,1,A,1,7,0,7584
F,27,108470.28,College_Graduated,0,I,0,0,0,1070
F,44,180189.6,Individuals,0,I,0,0,0,5627
F,28,63711.9,Individuals,1,A,1,4,0,866
M,43,108902.79,Individuals,0,A,1,3,0,5332
M,20,170566.53,Individuals,0,I,1,1,0,408
M,37,303743.46,Individuals,0,I,0,0,0,3028
M,29,70291.53,College_Graduated,0,I,0,1,0,716
M,47,142612.77,Individuals,0,A,1,3,0,957
F,39,125055.33,Individuals,0,I,0,2,0,4575
F,48,112829.88,Individuals,0,I,0,0,0,6117
M,45,102653.85,Individuals,1,A,1,7,0,6939
M,22,51313.14,College_Graduated,0,I,0,1,0,1046
M,48,93589.62,Individuals,0,I,0,1,0,6340
M,24,63566.49,College_Graduated,0,I,1,1,0,1132
F,32,300958.14,College_Graduated,0,A,1,2,0,3695
M,21,95741.64,Individuals,0,A,1,1,0,702
M,61,3895344.87,Individuals,0,I,0,2,0,5462
F,22,20007,College_Graduated,0,A,1,1,0,783
M,80,80700.75,Individuals,0,A,1,1,0,6655
M,21,99408.78,College_Graduated,0,I,0,0,0,683
M,51,113443.23,Individuals,1,A,1,5,0,5501
M,34,102198.84,Individuals,0,I,0,0,0,4208
M,26,47113.74,College_Graduated,0,I,0,1,0,1832
F,29,72861.63,College_Graduated,0,A,1,1,0,647
F,44,175345.11,Individuals,0,A,1,7,1,6110
M,78,113286.03,Individuals,0,A,1,2,0,1360
F,43,105756.18,Individuals,0,A,1,1,0,6051
M,24,104055.09,College_Graduated,0,A,0,1,0,698
F,58,225259.2,Individuals,0,I,0,0,0,1488
F,27,63871.77,College_Graduated,0,I,1,1,0,1083
F,58,120728.55,Individuals,0,I,0,0,0,4794
M,24,99162.63,College_Graduated,0,I,0,1,0,1158
M,51,123316.2,Individuals,0,A,1,4,0,5557
M,82,92733.54,Individuals,0,A,1,2,0,887
M,22,39110.52,College_Graduated,0,I,1,1,0,1073
M,26,269700.36,College_Graduated,0,I,0,1,0,1825
M,84,66351.99,Individuals,0,I,0,2,0,3710
F,36,135856.74,Individuals,0,I,0,1,0,1797
M,24,46646.16,College_Graduated,0,I,0,1,0,1153
M,34,170415.39,Individuals,0,A,0,1,0,4171
F,23,203268.93,Individuals,0,A,1,1,0,4724
M,44,202753.56,Individuals,0,A,1,3,0,5623
F,26,98646.75,College_Graduated,0,A,1,2,0,1189
F,37,91121.31,Individuals,0,I,0,1,0,1762
M,48,397714.5,Individuals,0,I,0,0,0,3593
M,45,74363.1,Individuals,0,I,0,0,0,5699
M,90,185009.25,Individuals,0,A,1,2,0,5359
M,37,140814.75,Individuals,0,A,1,2,0,2393
F,71,127633.02,Individuals,0,I,0,0,0,5919
M,23,87399.54,College_Graduated,0,I,0,1,0,1073
F,21,33502.47,College_Graduated,0,I,0,1,0,716
F,53,117000.6,Individuals,1,A,1,5,0,1227
F,62,91395.06,VIP,0,A,1,5,0,5913
M,21,352790.82,College_Graduated,0,I,0,0,0,1041
F,64,91529.85,Individuals,0,I,0,0,0,788
M,30,56746.14,College_Graduated,1,A,1,6,0,1427
F,45,175611.93,Individuals,0,A,1,3,0,7417
F,38,56376.51,Individuals,0,A,1,3,0,1046
F,22,59035.14,College_Graduated,0,I,0,0,0,719
M,30,177964.23,College_Graduated,0,A,1,1,0,723
F,45,79656.6,Individuals,0,I,0,0,0,1522
F,51,43664.91,Individuals,0,I,1,1,0,4535
F,40,57969.03,Individuals,0,I,0,1,0,2362
F,49,129617.43,Individuals,0,A,1,2,0,5535
M,28,69249.21,College_Graduated,0,I,1,1,0,1517
F,61,242837.49,VIP,1,A,1,9,0,5293
F,41,119376.06,Individuals,0,A,1,1,0,2291
M,33,131101.14,Individuals,0,A,1,1,0,584
M,23,28185.99,College_Graduated,0,A,1,1,0,1504
M,28,72719.43,College_Graduated,0,I,0,1,0,1739
F,23,285118.71,College_Graduated,0,I,0,1,0,1131
M,22,141121.92,College_Graduated,0,I,0,1,0,1090
M,43,84079.65,Individuals,0,I,0,1,0,3979
F,44,78164.55,Individuals,0,I,1,1,0,6366
F,21,130195.23,College_Graduated,0,I,0,1,0,796
F,67,112805.85,Individuals,0,I,0,2,0,4280
F,28,89895.69,College_Graduated,0,A,1,3,0,5269
M,22,77744.13,College_Graduated,0,I,0,1,0,1047
F,49,95698.05,Individuals,0,A,1,2,0,6550
M,22,25796.4,College_Graduated,0,I,0,1,0,1131
M,62,92181.3,Individuals,0,I,0,0,0,3272
M,49,78709.92,Individuals,0,I,0,1,0,3442
F,26,73812.75,College_Graduated,0,A,1,1,0,1451
F,63,112836.27,Individuals,0,I,0,0,0,541
M,80,183678,VIP,0,A,1,1,0,3071
F,23,63060.66,College_Graduated,0,I,0,1,0,1073
F,33,141883.65,Individuals,0,I,0,1,0,2818
F,37,25895.73,Individuals,0,A,1,4,0,744
M,23,43709.07,College_Graduated,0,I,1,1,0,1063
M,64,72906.69,Individuals,0,I,0,0,0,3834
M,79,84555.15,Individuals,0,I,0,1,0,4762
M,22,220776.54,College_Graduated,0,I,0,1,0,370
M,48,101786.13,VIP,0,A,1,4,0,5410
F,65,67032.09,Individuals,0,I,0,0,0,5466
F,25,72935.49,College_Graduated,0,A,1,1,0,612
F,44,82264.95,Individuals,1,A,1,4,0,1311
F,38,93006.15,Individuals,0,A,1,2,0,591
F,24,162337.02,College_Graduated,0,I,1,1,0,1815
M,22,45200.37,College_Graduated,0,A,0,1,0,404
F,34,127052.67,Individuals,0,A,1,1,0,1034
M,91,155710.59,Individuals,0,A,1,2,0,3927
F,47,165782.76,Individuals,0,A,1,1,0,3851
F,25,32807.85,College_Graduated,0,I,0,1,0,1441
M,40,230707.44,Individuals,0,A,1,9,0,4776
M,42,77739.24,Individuals,0,A,1,4,0,2662
F,41,50619.06,Individuals,0,I,0,0,0,1381
F,38,87416.7,Individuals,0,A,1,6,0,5560
M,29,68287.95,College_Graduated,0,I,0,1,0,684
M,36,361831.86,VIP,0,A,1,2,0,3441
M,23,78909.93,Individuals,0,I,0,0,0,1487
F,60,460737.51,Individuals,0,A,1,1,0,929
M,22,131582.1,College_Graduated,0,I,0,1,0,741
M,22,343414.14,College_Graduated,0,I,0,1,0,716
M,24,72854.19,College_Graduated,0,I,0,1,0,391
M,40,159462.84,Individuals,0,I,0,0,0,3488
M,30,46952.82,Individuals,0,I,0,0,0,3392
F,24,54346.2,College_Graduated,0,I,0,1,0,1391
F,84,52299.18,Individuals,0,I,0,0,0,4498
M,27,42077.31,College_Graduated,0,I,0,1,0,1416
M,21,104309.58,College_Graduated,0,A,1,1,0,727
F,23,122309.31,College_Graduated,0,A,1,1,0,1073
F,47,195217.35,Individuals,0,A,0,0,0,6856
F,35,463625.16,Individuals,0,I,0,0,0,5368
F,39,124078.02,Individuals,0,A,1,2,0,489
M,21,96288.21,College_Graduated,0,A,1,1,0,719
F,87,239086.83,Individuals,0,I,1,2,0,4926
F,42,94621.44,Individuals,0,I,0,0,0,1507
M,56,27411.51,Individuals,0,I,0,0,0,944
M,55,62379.03,Individuals,0,A,1,5,0,6542
M,54,48659.79,Individuals,0,I,0,1,0,1418
M,23,337419,College_Graduated,0,I,0,1,0,1521
F,37,62165.94,Individuals,0,I,0,0,0,625
M,25,200579.73,College_Graduated,0,I,0,0,0,1404
M,38,478035.06,Individuals,0,I,0,1,0,3775
M,24,87905.67,College_Graduated,0,A,1,1,0,1864
M,57,95515.65,Individuals,0,A,1,7,0,6401
F,22,71506.26,College_Graduated,0,I,0,0,0,716
M,23,105185.43,College_Graduated,0,I,1,1,0,1049
F,23,130905.57,College_Graduated,0,A,1,1,0,1154
M,20,412161.96,Individuals,1,A,1,3,0,696
F,49,58615.41,Individuals,1,A,1,4,0,5584
M,48,422219.64,Individuals,0,I,0,0,0,3733
M,22,40877.79,College_Graduated,0,I,0,1,0,748
M,69,157647.09,Individuals,0,I,0,1,0,2998
F,41,33889.5,Individuals,0,I,1,2,0,2162
F,23,108697.53,College_Graduated,0,I,0,1,0,1406
F,71,226886.79,Individuals,0,A,1,1,0,1873
F,22,275092.74,College_Graduated,0,I,0,0,0,1083
F,71,20528.91,Individuals,0,I,0,2,0,5898
F,20,84009.06,Individuals,0,I,0,0,0,601
M,43,119238.72,Individuals,0,I,1,2,0,3601
F,46,152278.53,VIP,0,A,1,7,0,6148
M,23,150841.23,College_Graduated,0,I,0,0,0,1504
M,24,68256.09,College_Graduated,0,I,0,1,0,1451
M,55,136012.5,Individuals,0,A,1,0,0,6145
F,81,123480.93,Individuals,0,I,0,1,0,5745
F,29,136540.68,College_Graduated,0,A,1,2,0,3866
F,56,65561.64,Individuals,0,A,0,1,0,3519
M,26,55588.92,College_Graduated,0,A,1,1,0,1398
M,81,59882.1,Individuals,0,I,0,2,0,5008
F,49,252647.43,Individuals,0,A,1,1,0,1326
F,36,98058.21,Individuals,0,A,1,1,0,661
F,42,114049.74,Individuals,0,I,0,1,0,2923
F,103,234710.58,Individuals,0,I,0,1,0,2936
M,77,176987.19,Individuals,0,A,1,2,0,5281
M,53,182268.42,Individuals,0,I,0,1,0,5641
M,24,42726.39,College_Graduated,0,A,1,1,0,1375
M,30,39869.85,Individuals,0,A,1,1,0,499
M,23,116657.43,College_Graduated,0,I,0,1,0,1446
F,43,139146.15,VIP,0,A,1,4,0,5743
F,20,24931.02,College_Graduated,0,I,1,1,0,730
F,24,95245.05,College_Graduated,0,A,1,1,0,1511
M,26,183136.8,College_Graduated,0,I,0,1,0,1473
F,52,121231.83,Individuals,0,A,1,1,0,6077
F,69,213329.25,VIP,0,A,1,6,0,4978
F,49,70235.7,Individuals,1,A,1,9,0,4385
M,22,51934.08,College_Graduated,0,A,1,1,0,1146
F,35,60583.92,Individuals,0,A,1,2,0,1598
F,59,67764.96,Individuals,1,A,1,6,0,6586
F,10,158716.17,Individuals,0,A,1,1,0,3177
M,26,45495.93,College_Graduated,0,I,0,1,0,1803
F,70,86269.71,Individuals,0,I,0,1,0,5436
F,58,708570.54,Individuals,0,I,0,1,0,6868
M,21,128318.52,College_Graduated,0,I,0,1,0,690
M,21,48091.89,College_Graduated,0,I,1,1,0,709
F,41,343805.97,VIP,0,A,1,3,0,4757
F,54,236776.35,Individuals,0,A,1,1,0,6450
M,22,31112.91,College_Graduated,0,I,0,1,0,1074
M,60,172568.61,Individuals,0,I,0,1,0,894
F,45,75411.69,Individuals,0,I,0,1,0,3657
F,56,392955.15,Individuals,0,A,1,1,0,4521
M,23,63227.31,College_Graduated,0,A,1,1,0,783
F,46,98489.25,Individuals,0,A,1,3,0,7209
M,22,119451.21,College_Graduated,0,I,0,1,0,1146
F,32,556834.98,College_Graduated,0,A,1,3,0,1552
F,27,23013.45,College_Graduated,0,A,1,2,0,1389
F,22,192839.46,College_Graduated,0,A,1,1,0,1144
F,46,616887.99,Individuals,0,I,0,0,0,5172
F,25,68031.09,College_Graduated,0,A,1,1,0,727
M,23,93464.49,College_Graduated,0,I,0,1,0,1439
F,54,234277.11,Individuals,1,A,1,3,0,4519
F,24,93756.18,College_Graduated,0,I,0,0,0,368
M,67,131314.62,Individuals,0,I,0,1,0,4756
F,39,43743.66,Individuals,0,A,1,4,0,2501
F,57,128413.14,Individuals,0,A,1,2,0,4834
M,26,25348.98,College_Graduated,0,I,0,1,0,1781
F,44,153624.33,Individuals,0,I,1,1,0,5282
F,57,78890.58,Individuals,0,A,1,2,0,4749
F,40,364712.49,Individuals,0,I,0,0,0,4590
F,36,108225.87,Individuals,0,A,1,2,0,2655
F,45,35526.15,Individuals,0,I,0,1,0,5312
F,26,103543.8,College_Graduated,0,A,1,2,0,1055
F,59,203378.49,VIP,0,A,1,1,0,5653
F,21,17121.36,College_Graduated,0,I,0,1,0,716
F,25,140680.77,College_Graduated,0,I,0,1,0,1795
F,58,206840.94,Individuals,0,A,1,2,0,3570
M,31,97386.36,College_Graduated,0,I,0,1,0,1074
M,23,76649.94,College_Graduated,0,I,0,1,0,688
F,44,116969.46,Individuals,1,A,1,12,0,6780
F,45,141289.8,VIP,0,A,1,4,0,6824
F,40,182373.33,Individuals,0,A,0,0,0,6106
M,16,69265.89,Individuals,0,A,1,1,0,1422
M,47,132182.4,Individuals,0,A,0,1,0,5991
F,23,22658.76,College_Graduated,0,I,0,0,0,1479
M,24,133345.35,College_Graduated,0,I,0,1,0,1395
F,35,472368.99,Individuals,0,I,0,0,0,1882
F,24,116896.95,College_Graduated,0,I,0,1,0,1833
F,41,26678.34,Individuals,0,I,0,2,0,2887
M,53,160603.83,Individuals,0,I,0,0,0,5232
F,44,55121.4,Individuals,1,I,0,2,0,1453
M,46,82267.74,Individuals,0,I,0,1,0,776
F,20,100439.13,College_Graduated,0,I,1,2,0,418
F,77,75155.43,Individuals,0,A,0,2,0,5464
M,73,157000.2,Individuals,0,A,1,1,0,1084
F,41,110490.93,Individuals,1,A,1,11,1,5589
M,59,62933.25,Individuals,0,I,0,1,0,5372
F,62,163033.62,Individuals,0,I,0,0,0,4206
M,39,1032396.39,Individuals,0,I,0,1,0,5665
F,28,73304.4,Individuals,0,A,0,1,0,508
F,28,143927.7,College_Graduated,1,A,1,3,0,1196
M,24,65454.66,College_Graduated,0,A,1,1,0,1896
F,29,175123.86,College_Graduated,0,A,1,1,0,916
M,38,85486.59,Individuals,0,I,0,2,0,2840
F,56,161505.72,Individuals,0,A,1,1,0,7038
F,22,49577.34,College_Graduated,0,I,0,1,0,731
F,61,90154.35,VIP,0,A,1,3,0,5317
M,23,348805.26,College_Graduated,0,I,0,1,0,1466
F,43,154070.34,Individuals,0,I,0,1,0,1808
M,44,133978.2,Individuals,0,I,0,0,0,5893
F,28,35264.43,Individuals,0,A,1,4,0,713
M,34,180455.64,Individuals,0,I,0,1,0,1663
F,39,148201.35,Individuals,0,I,0,1,0,970
F,16,80553.9,Individuals,0,I,0,1,0,5017
F,36,94837.26,Individuals,0,A,1,1,0,732
F,23,92968.56,College_Graduated,0,I,0,1,0,1046
M,32,121595.4,Individuals,0,I,0,0,0,3273
M,26,104583.78,College_Graduated,0,A,1,1,0,1460
F,34,216120.69,Individuals,0,I,0,1,0,3030
F,70,265466.55,Individuals,0,A,1,3,0,4437
M,41,108823.83,VIP,0,A,1,7,0,5671
F,75,231618.96,Individuals,0,A,1,1,0,3122
F,24,39802.38,College_Graduated,0,I,0,1,0,748
F,45,138432.42,Individuals,0,A,1,2,0,5724
F,41,162254.91,Individuals,1,A,1,3,0,5567
F,24,49039.56,College_Graduated,0,I,0,0,0,1027
M,45,138453.24,Individuals,0,I,0,0,0,5653
F,27,50783.25,College_Graduated,0,I,0,1,0,1451
F,29,46692.54,College_Graduated,0,I,1,1,0,1153
F,38,56837.52,Individuals,0,A,1,1,0,543
M,22,36238.74,College_Graduated,0,I,0,1,0,698
F,32,41264.34,Individuals,0,I,0,0,0,2055
F,58,191116.59,Individuals,0,A,1,2,0,709
F,23,66398.49,College_Graduated,0,I,0,1,0,1049
M,27,85596.48,College_Graduated,0,A,1,1,0,1425
M,28,59126.13,Individuals,0,I,0,1,0,2792
F,53,220443.54,Individuals,0,A,1,4,1,7430
F,64,221932.05,Individuals,0,A,1,1,0,5358
F,34,42603.45,Individuals,0,A,1,3,0,2946
M,42,99662.28,Individuals,0,I,0,1,0,943
F,9,56549.85,Individuals,0,A,1,1,0,1466
M,56,230949.24,VIP,0,A,1,3,0,6059
F,17,53524.98,Individuals,0,I,0,1,0,4205
M,48,271572.03,VIP,0,A,1,5,0,7762
F,43,168733.62,VIP,1,A,1,5,0,2356
F,51,441692.1,Individuals,0,I,0,0,0,3355
F,67,184138.23,Individuals,0,I,0,2,0,5310
F,33,32824.41,College_Graduated,0,I,0,1,0,1798
M,105,344197.89,Individuals,0,I,1,2,0,4821
M,24,160807.59,College_Graduated,0,I,0,1,0,1777
F,67,88432.83,Individuals,1,A,1,4,0,6094
F,41,81675.9,Individuals,0,A,1,1,0,2797
M,24,99899.67,College_Graduated,0,A,1,1,0,1452
F,20,50114.13,College_Graduated,0,A,0,1,0,418
M,45,115039.59,Individuals,1,A,1,6,0,3892
F,44,133538.31,Individuals,0,I,0,1,0,1287
M,53,132227.7,Individuals,0,A,1,1,0,6292
M,83,183193.53,Individuals,0,I,0,0,0,4742
F,43,124344.66,Individuals,1,A,1,8,1,4133
F,55,87760.08,Individuals,1,A,1,3,0,4022
F,72,78182.91,Individuals,0,A,1,2,0,1161
F,50,217925.07,Individuals,0,I,0,2,0,5430
M,22,93839.19,College_Graduated,0,I,0,1,0,1096
F,21,84361.05,College_Graduated,0,A,1,1,0,776
M,23,59449.77,College_Graduated,0,I,0,1,0,1091
